STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,AWND,Measurement Flag,Quality Flag
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150420,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150421,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150422,7.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150423,10.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150424,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150425,8.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150426,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150427,5.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150428,4.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150429,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150430,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150501,4.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150502,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150503,9.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150504,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150505,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150506,3.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150507,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150508,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150509,11.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150510,5.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150511,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150512,11.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150513,8.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150514,8.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150515,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150516,6.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150517,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150518,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150519,11.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150520,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150521,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150522,7.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150523,6.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150524,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150525,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150526,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150527,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150528,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150529,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150530,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150531,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150601,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150602,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150603,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150604,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150605,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150606,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150607,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150608,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150609,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150610,4.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150611,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150612,4.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150613,7.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150614,7.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150615,5.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150616,11.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150617,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150618,7.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150619,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150620,8.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150621,11.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150622,9.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150623,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150624,10.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150625,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150626,6.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150627,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150628,6.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150629,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150630,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150701,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150702,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150703,5.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150704,8.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150705,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150706,7.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150707,13, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150708,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150709,5.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150710,6.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150711,5.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150712,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150713,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150714,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150715,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150716,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150717,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150718,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150719,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150720,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150721,7.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150722,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150723,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150724,8.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150725,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150726,7.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150727,10.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150728,12.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150729,13, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150730,8.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150731,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150801,10.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150802,8.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150803,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150804,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150805,9.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150806,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150807,9.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150808,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150809,6.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150810,9.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150811,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150812,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150813,8.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150814,9.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150815,7.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150816,10.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150817,8.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150818,7.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150819,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150820,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150821,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150822,9.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150823,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150824,5.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150825,9.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150826,10.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150827,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150828,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150829,10.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150830,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150831,5.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150901,7.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150902,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150903,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150904,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150905,8.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150906,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150907,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150908,7.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150909,5.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150910,5.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150911,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150912,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150913,8.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150914,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150915,11, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150916,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150917,10.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150918,7.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150919,9.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150920,4.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150921,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150922,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150923,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150924,5.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150925,5.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150926,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150927,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150928,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150929,10.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20150930,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151001,8.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151002,12.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151003,9.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151004,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151005,4.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151006,4.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151007,5.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151008,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151009,5.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151010,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151011,9.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151012,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151013,6.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151014,5.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151015,7.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151016,9.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151017,7.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151018,8.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151019,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151020,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151021,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151022,2.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151023,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151024,6.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151025,6.3, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151026,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151027,8.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151028,5.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151029,5.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151030,7.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151031,8.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151101,7.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151102,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151103,13.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151104,10.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151105,5.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151106,7.4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151107,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151108,3.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151109,6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151110,13.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151111,13.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151112,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151113,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151114,4.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151115,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151116,11.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151117,15.2, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151118,16.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151119,10.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151120,10.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151121,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151122,5.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151123,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151124,7.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151125,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151126,7.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151127,4, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151128,2.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151129,2.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151130,5.6, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151201,6.9, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151202,5.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151203,10.1, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151204,5.8, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151205,6.7, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151206,6.5, , 
GHCND:USW00093067,DENVER CENTENNIAL AIRPORT CO US,1793.1,39.57028,-104.84889,20151207,8.7, , 
