STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,TMIN,Measurement Flag,Quality Flag
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120128,36, , ,15, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120129,45, , ,18, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120130,56, , ,31, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120131,62, , ,30, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120201,52, , ,26, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120202,52, , ,26, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120203,43, , ,26, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120204,27, , ,22, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120205,31, , ,9, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120206,30, , ,9, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120207,32, , ,12, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120208,24, , ,10, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120209,30, , ,9, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120210,41, , ,18, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120211,38, , ,6, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120212,17, , ,5, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120213,24, , ,7, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120214,40, , ,19, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120215,47, , ,19, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120216,34, , ,17, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120217,48, , ,16, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120218,41, , ,17, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120219,44, , ,17, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120220,40, , ,16, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120221,39, , ,26, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120222,44, , ,33, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120223,60, , ,26, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120224,31, , ,13, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120225,37, , ,15, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120226,64, , ,20, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120227,40, , ,18, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120228,48, , ,19, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120229,45, , ,25, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120301,56, , ,30, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120302,38, , ,19, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120303,34, , ,18, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120304,45, , ,26, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120305,62, , ,29, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120306,68, , ,33, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120307,72, , ,28, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120308,31, , ,22, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120309,47, , ,21, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120310,61, , ,28, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120311,66, , ,35, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120312,64, , ,35, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120313,68, , ,38, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120314,73, , ,34, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120315,74, , ,36, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120316,71, , ,41, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120317,74, , ,41, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120318,74, , ,44, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120319,68, , ,32, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120320,49, , ,27, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120321,50, , ,25, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120322,62, , ,25, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120323,66, , ,32, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120324,77, , ,37, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120325,73, , ,39, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120326,77, , ,40, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120327,79, , ,41, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120328,69, , ,39, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120329,76, , ,37, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120330,71, , ,44, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120331,76, , ,44, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120401,82, , ,44, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120402,83, , ,44, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120403,46, , ,31, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120404,37, , ,30, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120405,59, , ,36, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120406,72, , ,32, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120407,75, , ,33, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120408,61, , ,32, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120409,71, , ,32, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120410,68, , ,35, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120411,78, , ,37, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120412,71, , ,44, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120413,64, , ,36, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120414,62, , ,37, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120415,62, , ,33, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120416,50, , ,33, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120417,59, , ,32, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120418,69, , ,38, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120419,73, , ,41, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120420,63, , ,39, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120421,69, , ,38, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120422,73, , ,42, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120423,74, , ,41, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120424,81, , ,43, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120425,84, , ,49, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120426,81, , ,49, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120427,78, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120428,67, , ,32, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120429,62, , ,33, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120430,63, , ,34, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120501,77, , ,40, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120502,79, , ,47, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120503,80, , ,49, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120504,82, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120505,88, , ,47, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120506,85, , ,45, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120507,60, , ,39, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120508,49, , ,38, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120509,64, , ,38, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120510,77, , ,42, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120511,83, , ,44, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120512,48, , ,37, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120513,53, , ,38, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120514,62, , ,41, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120515,76, , ,41, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120516,81, , ,42, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120517,85, , ,54, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120518,81, , ,54, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120519,86, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120520,55, , ,40, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120521,76, , ,42, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120522,87, , ,49, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120523,93, , ,54, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120524,67, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120525,69, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120526,75, , ,51, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120527,92, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120528,73, , ,49, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120529,76, , ,43, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120530,80, , ,44, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120531,85, , ,46, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120601,73, , ,48, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120602,82, , ,52, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120603,81, , ,52, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120604,92, , ,55, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120605,92, , ,56, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120606,84, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120607,85, , ,57, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120608,84, , ,57, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120609,91, , ,58, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120610,97, , ,53, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120611,75, , ,48, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120612,79, , ,48, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120613,86, , ,52, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120614,94, , ,53, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120615,86, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120616,84, , ,57, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120617,82, , ,57, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120618,97, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120619,100, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120620,96, , ,56, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120621,75, , ,54, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120622,86, , ,57, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120623,101, , ,58, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120624,103, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120625,100, , ,66, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120626,104, , ,66, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120627,103, , ,71, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120628,96, , ,59, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120629,94, , ,61, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120630,97, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120701,98, , ,67, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120702,99, , ,66, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120703,98, , ,66, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120704,96, , ,62, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120705,96, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120706,98, , ,64, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120707,88, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120708,83, , ,59, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120709,76, , ,62, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120710,80, , ,59, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120711,85, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120712,88, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120713,92, , ,62, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120714,95, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120715,96, , ,64, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120716,98, , ,61, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120717,91, , ,61, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120718,89, , ,61, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120719,97, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120720,98, , ,64, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120721,98, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120722,98, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120723,95, , ,64, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120724,98, , ,62, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120725,96, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120726,88, , ,62, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120727,91, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120728,95, , ,64, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120729,92, , ,65, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120730,93, , ,65, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120731,89, , ,64, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120801,93, , ,65, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120802,93, , ,61, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120803,92, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120804,96, , ,58, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120805,83, , ,58, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120806,96, , ,58, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120807,95, , ,67, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120808,93, , ,58, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120809,94, , ,58, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120810,95, , ,57, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120811,94, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120812,90, , ,56, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120813,86, , ,56, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120814,77, , ,55, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120815,93, , ,55, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120816,95, , ,54, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120817,79, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120818,86, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120819,81, , ,52, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120820,83, , ,52, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120821,83, , ,54, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120822,90, , ,55, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120823,90, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120824,84, , ,59, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120825,89, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120826,82, , ,56, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120827,93, , ,56, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120828,96, , ,62, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120829,96, , ,63, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120830,96, , ,64, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120831,94, , ,57, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120901,93, , ,58, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120902,94, , ,62, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120903,91, , ,59, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120904,90, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120905,90, , ,54, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120906,86, , ,51, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120907,91, , ,56, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120908,71, , ,47, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120909,78, , ,45, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120910,89, , ,45, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120911,92, , ,60, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120912,87, , ,53, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120913,61, , ,53, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120914,69, , ,48, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120915,77, , ,47, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120916,85, , ,48, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120917,86, , ,52, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120918,66, , ,47, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120919,77, , ,46, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120920,81, , ,49, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120921,81, , ,48, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120922,78, , ,45, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120923,81, , ,45, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120924,87, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120925,80, , ,51, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120926,71, , ,51, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120927,65, , ,51, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120928,65, , ,45, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120929,71, , ,44, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20120930,76, , ,49, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20121001,74, , ,50, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20121002,67, , ,47, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20121003,83, , ,49, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20121004,83, , ,36, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20121005,49, , ,30, , 
GHCND:USW00023062,DENVER STAPLETON CO US,1611.2,39.7633,-104.8694,20121006,41, , ,30, , 
